Date,day_name,reported_scores,cubic_bspline_fit,base_residuals,base_residuals_pct,additive_fit,additive_residuals,additive_residuals_pct,multiplicative_fit,multiplicative_residuals,multiplicative_residuals_pct,dow_effect,dow_factor
2022-05-12,Thursday,75673,76945.7823560321,-1272.7823560320976,-1.6541288126006284,77772.34086098976,-2099.3408609897597,-2.6993412281907787,77241.32299148072,-1568.3229914807162,-2.030419639049545,826.5585049576664,1.0038408945415764
2022-05-13,Friday,77585,75965.86638978518,1619.1336102148198,2.1313962272304683,77275.16245237495,309.83754762505123,0.4009536024152722,77999.9239537942,-414.92395379420486,-0.531954305545219,1309.29606258977,1.0267759410992847
2022-05-14,Saturday,73225,75007.70363088003,-1782.7036308800307,-2.3766940521908033,73058.26386304354,166.73613695646054,0.22822351386425963,73712.1732625119,-487.1732625119039,-0.6609129007456188,-1949.4397678364924,0.9827280358462439
2022-05-15,Sunday,67115,74070.83761994376,-6955.837619943763,-9.390791090596343,70889.74266711687,-3774.742667116865,-5.324807969528473,71894.9493919426,-4779.949391942602,-6.648519030014506,-3181.0949528268934,0.9706242254318008
2022-05-16,Monday,68349,73154.8118976034,-4805.811897603402,-6.569372229854429,72037.76605159877,-3688.7660515987664,-5.120600282019573,73129.73675084188,-4780.736750841883,-6.537336196259242,-1117.0458460046364,0.9996572317512535
2022-05-17,Tuesday,70722,72259.17000448603,-1537.1700044860336,-2.127300942414094,73689.95924692514,-2967.9592469251365,-4.027630463167857,73189.89200318062,-2467.892003180619,-3.3719027800633614,1430.789242439101,1.0128803306021479
2022-05-18,Wednesday,73933,71383.4554812188,2549.5445187812,3.5716182434625807,74076.94407525811,-143.94407525811403,-0.19431697278423735,72009.5346736937,1923.4653263062937,2.671125893289473,2693.488594039319,1.0087706484402346
2022-05-19,Thursday,70920,70527.21186842867,392.7881315713312,0.55693131936662,71353.77037338633,-433.7703733863309,-0.6079151404564312,70798.09945152672,121.90054847327701,0.17218053792070867,826.5585049576664,1.0038408945415764
2022-05-20,Friday,69884,69689.98270674281,194.0172932571877,0.2784005472832693,70999.27876933258,-1115.2787693325809,-1.5708311248568827,71555.99757890873,-1671.997578908733,-2.3366281450620954,1309.29606258977,1.0267759410992847
2022-05-21,Saturday,66814,68871.31153678826,-2057.3115367882565,-2.987182167555099,66921.87176895177,-107.87176895176526,-0.16119060346099298,67681.76871270269,-867.7687127026875,-1.282130667102118,-1949.4397678364924,0.9827280358462439
2022-05-22,Sunday,67909,68070.74189919214,-161.74189919214405,-0.23760854469850223,64889.646946365254,3019.353053634746,4.653058223803256,66071.1111304714,1837.8888695286005,2.781683004996389,-3181.0949528268934,0.9706242254318008
2022-05-23,Monday,66431,67287.81733458144,-856.817334581443,-1.2733617592632123,66170.77148857681,260.2285114231927,0.3932680631781911,67264.7532072717,-833.7532072717004,-1.2395097989916761,-1117.0458460046364,0.9996572317512535
2022-05-24,Tuesday,63380,66522.08138358335,-3142.081383583354,-4.723366013557676,67952.87062602246,-4572.870626022457,-6.729473801319121,67378.9077841469,-3998.907784146897,-5.934954892646347,1430.789242439101,1.0128803306021479
2022-05-25,Wednesday,62723,65773.07758682487,-3050.0775868248747,-4.63727363646405,68466.56618086419,-5743.566180864189,-8.388862624849244,66349.95012717119,-3626.9501271711924,-5.466394654735253,2693.488594039319,1.0087706484402346
2022-05-26,Thursday,63188,65040.34948493309,-1852.3494849330891,-2.8480005098407335,65866.90798989075,-2678.907989890751,-4.067153099553283,65290.162608251994,-2102.1626082519942,-3.2197233461726786,826.5585049576664,1.0038408945415764
2022-05-27,Friday,63846,64323.44061853514,-477.44061853513995,-0.7422498142886388,65632.73668112491,-1786.7366811249085,-2.722325430075735,66045.76127584037,-2199.76127584037,-3.3306623064772602,1309.29606258977,1.0267759410992847
2022-05-28,Saturday,60069,63621.894528257966,-3552.894528257966,-5.584389705150844,61672.454760421475,-1603.454760421475,-2.599952874667311,62523.019446571845,-2454.019446571845,-3.924985498611263,-1949.4397678364924,0.9827280358462439
2022-05-29,Sunday,56839,62935.2547547288,-6096.254754728798,-9.686549738278035,59754.15980190191,-2915.1598019019075,-4.878588890825842,61086.4828986617,-4247.482898661699,-6.953228762094526,-3181.0949528268934,0.9706242254318008
2022-05-30,Monday,60969,62263.0648385746,-1294.0648385746026,-2.0783828131969417,61146.01899256997,-177.01899256996694,-0.2895020730482503,62241.7230368783,-1272.7230368782984,-2.0448068831966757,-1117.0458460046364,0.9996572317512535
2022-05-31,Tuesday,62768,61604.86832042252,1163.1316795774765,1.888051563600029,63035.65756286163,-267.6575628616265,-0.42461294640213426,62398.359391091355,369.64060890864494,0.5923883456484254,1430.789242439101,1.0128803306021479
2022-06-01,Wednesday,63241,60960.208740899645,2280.791259100355,3.7414426659765,63653.69733493897,-412.6973349389664,-0.6483477821679344,61494.86930060939,1746.130699390611,2.8394737955371303,2693.488594039319,1.0087706484402346
2022-06-02,Thursday,61278,60328.629640632964,949.3703593670361,1.5736647177671172,61155.18814559063,122.81185440936679,0.2008200091167926,60560.345544920456,717.6544550795443,1.1850237125004948,826.5585049576664,1.0038408945415764
2022-06-03,Friday,65431,59709.67456024965,5721.325439750348,9.581906921929848,61018.97062283942,4412.029377160579,7.230586376868763,61308.45728933236,4122.542710667643,6.724264306981614,1309.29606258977,1.0267759410992847
2022-06-04,Saturday,58263,59102.88704037668,-839.8870403766778,-1.4210592450465258,57153.44727254019,1109.5527274598135,1.9413574865726546,58082.0640940318,180.93590596820286,0.3115176927515475,-1949.4397678364924,0.9827280358462439
2022-06-05,Sunday,56738,58507.81062164121,-1769.8106216412125,-3.024913430937005,55326.71566881432,1411.2843311856777,2.5508189201644007,56789.09836634099,-51.09836634099338,-0.08997918229192996,-3181.0949528268934,0.9706242254318008
2022-06-06,Monday,58478,57923.9888446704,554.011155329601,0.9564451039710739,56806.94299866576,1671.0570013342367,2.941642188655505,57904.134340453704,573.8656595462962,0.9910616333061647,-1117.0458460046364,0.9996572317512535
2022-06-07,Tuesday,58991,57350.96525009109,1640.0347499089112,2.859646289748029,58781.75449253019,209.24550746980822,0.35597016332065845,58089.664642864554,901.3353571354455,1.5516277511272585,1430.789242439101,1.0128803306021479
2022-06-08,Wednesday,61026,56788.28337853057,4237.71662146943,7.462308013824459,59481.77197256989,1544.2280274301083,2.5961365578386455,57286.35344756808,3739.646552431921,6.527988477839964,2693.488594039319,1.0087706484402346
2022-06-09,Thursday,60020,56235.48677061578,3784.513229384218,6.729759884219061,57062.04527557345,2957.9547244265486,5.183751669155049,56451.48134479593,3568.5186552040686,6.321390635275222,826.5585049576664,1.0038408945415764
2022-06-10,Friday,55376,55692.13004174775,-316.1300417477469,-0.5676386259795962,57001.426104337515,-1625.4261043375154,-2.8515534003698004,57183.33923543929,-1807.3392354392927,-3.16060457399661,1309.29606258977,1.0267759410992847
2022-06-11,Saturday,51958,55157.95382891853,-3199.9538289185293,-5.801436795214907,53208.51406108204,-1250.514061082038,-2.350214215053026,54205.26762759092,-2247.267627590918,-4.1458473058936445,-1949.4397678364924,0.9827280358462439
2022-06-12,Sunday,56684,54632.853123780355,2051.1468762196455,3.7544202049495947,51451.758170953464,5232.241829046536,10.169218730411318,53027.97074639865,3656.0292536013512,6.894529815379833,-3181.0949528268934,0.9706242254318008
2022-06-13,Monday,53802,54116.72759015563,-314.7275901556277,-0.5815717323840546,52999.68174415099,802.318255849008,1.5138171201142188,54098.17809421166,-296.1780942116602,-0.5474825671501686,-1117.0458460046364,0.9996572317512535
2022-06-14,Tuesday,59968,53609.47689186667,6358.523108133333,11.860819162549994,55040.26613430577,4927.73386569423,8.952961553038072,54299.98467764212,5668.015322357882,10.438336872481058,1430.789242439101,1.0128803306021479
2022-06-15,Wednesday,55989,53111.00069273588,2877.9993072641228,5.418838413371778,55804.4892867752,184.5107132248013,0.3306377597626854,53576.81860812092,2412.1813918790795,4.5022856051282085,2693.488594039319,1.0087706484402346
2022-06-16,Thursday,53430,52621.19865658555,808.8013434144523,1.5370256931865438,53447.75716154322,-17.75716154321708,-0.03322339885946371,52823.31113127684,606.6888687231622,1.1485248761014148,826.5585049576664,1.0038408945415764
2022-06-17,Friday,54665,52139.97044723808,2525.0295527619164,4.842790533065348,53449.26650982785,1215.7334901721479,2.2745559846899073,53536.06722485177,1128.932775148227,2.108733109600119,1309.29606258977,1.0267759410992847
2022-06-18,Saturday,47205,51667.21572851592,-4462.215728515919,-8.636454791685543,49717.77596067943,-2512.775960679428,-5.054079576420959,50774.82143052861,-3569.821430528609,-7.030692240666821,-1949.4397678364924,0.9827280358462439
2022-06-19,Sunday,55359,51202.834164241256,4156.165835758744,8.117062079859055,48021.739211414366,7337.260788585634,15.279040095327554,49698.71125057962,5660.288749420382,11.389206293260509,-3181.0949528268934,0.9706242254318008
2022-06-20,Monday,50484,50746.725418236645,-262.72541823664506,-0.5177189583590954,49629.67957223201,854.3204277679906,1.7213901744511484,50729.33105203542,-245.33105203542073,-0.48360789891704525,-1117.0458460046364,0.9996572317512535
2022-06-21,Tuesday,53342,50298.78915432426,3043.2108456757414,6.0502666104718985,51729.57839676336,1612.4216032366385,3.1170205774140336,50946.654187519685,2395.3458124803146,4.701674429225027,1430.789242439101,1.0128803306021479
2022-06-22,Wednesday,47645,49858.92503632662,-2213.9250363266183,-4.4403785976404,52552.41363036594,-4907.41363036594,-9.338131764761282,50296.220139428246,-2651.2201394282456,-5.271211498754156,2693.488594039319,1.0087706484402346
2022-06-23,Thursday,53111,49427.03272806607,3683.9672719339287,7.453344998883714,50253.59123302374,2857.4087669762594,5.685979244202823,49616.87674827762,3494.1232517223834,7.042207169647528,826.5585049576664,1.0038408945415764
2022-06-24,Friday,50617,49003.01189336488,1613.9881066351227,3.2936508273150866,50312.307955954646,304.6920440453541,0.605601405350145,50315.113653509165,301.8863464908354,0.5999913834434532,1309.29606258977,1.0267759410992847
2022-06-25,Saturday,46089,48586.76219604556,-2497.762196045558,-5.140828660216525,46637.32242820907,-548.3224282090669,-1.175715928059816,47747.57338104839,-1658.573381048387,-3.4736286340924205,-1949.4397678364924,0.9827280358462439
2022-06-26,Sunday,50450,48178.183299930315,2271.816700069685,4.7154470020727635,44997.088347103425,5452.911652896575,12.118365550306974,46762.91184820618,3687.088151793818,7.884641922560803,-3181.0949528268934,0.9706242254318008
2022-06-27,Monday,47986,47777.17486884161,208.8251311583881,0.43708137145332887,46660.129022836976,1325.8709771630238,2.8415501734127218,47760.798370281766,225.20162971823447,0.4715198183503604,-1117.0458460046364,0.9996572317512535
2022-06-28,Tuesday,47312,47383.636566601795,-71.6365666017955,-0.15118418887310203,48814.4258090409,-1502.4258090408985,-3.077831571589714,47993.95347071165,-681.9534707116472,-1.4209153891183606,1430.789242439101,1.0128803306021479
2022-06-29,Wednesday,45645,46997.46805703321,-1352.468057033213,-2.8777466381634467,49690.956651072534,-4045.9566510725344,-8.142239400788847,47409.666326942606,-1764.6663269426062,-3.722165675609823,2693.488594039319,1.0087706484402346
2022-06-30,Thursday,44212,46618.56900395824,-2406.5690039582405,-5.16225413043868,47445.12750891591,-3233.12750891591,-6.814456359735442,46797.626011181645,-2585.6260111816446,-5.525122173000496,826.5585049576664,1.0038408945415764
2022-07-01,Friday,47248,46246.839071199196,1001.160928800804,2.1648202318421577,47556.135133788965,-308.1351337889646,-0.6479398145414732,47485.14171019773,-237.14171019772766,-0.49940192164741926,1309.29606258977,1.0267759410992847
2022-07-02,Saturday,41765,45882.1779225786,-4117.177922578601,-8.973370726921269,43932.73815474211,-2167.73815474211,-4.934220460165249,45089.70259020357,-3324.7025902035675,-7.3735296513707995,-1949.4397678364924,0.9827280358462439
2022-07-03,Sunday,40486,45524.48522191863,-5038.485221918629,-11.06763799163786,42343.39026909174,-1857.3902690917384,-4.386493989470483,44187.168206706236,-3701.1682067062357,-8.376115412945865,-3181.0949528268934,0.9706242254318008
2022-07-04,Monday,42645,45173.66063304171,-2528.6606330417126,-5.597643842908217,44056.61478703708,-1411.614787037077,-3.204092719925501,45158.176536497056,-2513.176536497056,-5.56527461746799,-1117.0458460046364,0.9996572317512535
2022-07-05,Tuesday,44578,44829.60381977029,-251.60381977028737,-0.5612447988204786,46260.39306220939,-1682.3930622093903,-3.6367893803819737,45407.02393773224,-829.0239377322432,-1.8257614479845758,1430.789242439101,1.0128803306021479
2022-07-06,Wednesday,47344,44492.21444592664,2851.785554073358,6.409628267748416,47185.70303996596,158.2969600340366,0.335476531736658,44882.44001715939,2461.559982840612,5.484461143154232,2693.488594039319,1.0087706484402346
2022-07-07,Thursday,43407,44161.39217533312,-754.3921753331233,-1.7082617602678252,44987.95068029079,-1580.9506802907927,-3.514164696066955,44331.01142548778,-924.0114254877772,-2.084345463312673,826.5585049576664,1.0038408945415764
2022-07-08,Friday,42806,43837.03667181214,-1031.0366718121368,-2.35197620571627,45146.332734401905,-2340.3327344019053,-5.183882261645032,45010.81458370376,-2204.814583703759,-4.898410757716026,1309.29606258977,1.0267759410992847
2022-07-09,Saturday,47094,43519.04759918606,3574.9524008139415,8.214684369335334,41569.60783134957,5524.392168650433,13.289497921325669,42767.38816904731,4326.611830952686,10.1166145892539,-1949.4397678364924,0.9827280358462439
2022-07-10,Sunday,41785,43207.324621277265,-1422.3246212772647,-3.291859965282014,40026.229668450374,1758.7703315496256,4.394044470633541,41938.07599350762,-153.0759935076203,-0.3650048074006013,-3181.0949528268934,0.9706242254318008
2022-07-11,Monday,40545,42901.76740190807,-2356.767401908073,-5.493403989233448,41784.72155590344,-1239.7215559034375,-2.966925492718252,42887.062038227596,-2342.0620382275956,-5.460999021429789,-1117.0458460046364,0.9996572317512535
2022-07-12,Tuesday,46910,42602.2756049008,4307.724395099198,10.11148896141044,44033.064847339905,2876.935152660095,6.533579169731345,43151.00699909574,3758.993000904258,8.7112520942629,1430.789242439101,1.0128803306021479
2022-07-13,Wednesday,46246,42308.748894077944,3937.251105922056,9.30599748004641,45002.237488117265,1243.7625118827345,2.763779272555386,42679.82405657406,3566.1759434259366,8.355648183316799,2693.488594039319,1.0087706484402346
2022-07-14,Thursday,40549,42021.08693326179,-1472.0869332617876,-3.503210032619498,42847.64543821946,-2298.645438219457,-5.364694873452952,42182.48549669486,-1633.4854966948624,-3.872425907247337,826.5585049576664,1.0038408945415764
2022-07-15,Friday,39234,41739.18938627471,-2505.1893862747092,-6.002007760837114,43048.48544886448,-3814.485448864478,-8.86090511452615,42856.79546281349,-3622.7954628134903,-8.453257934221801,1309.29606258977,1.0267759410992847
2022-07-16,Saturday,38769,41462.955916939114,-2693.955916939114,-6.497259680028108,39513.51614910262,-744.5161491026229,-1.8842062708193872,40746.80922863297,-1977.8092286329702,-4.853899645332608,-1949.4397678364924,0.9827280358462439
2022-07-17,Sunday,39611,41192.28618907726,-1581.286189077262,-3.8387920054230036,38011.19123625037,1599.8087637496283,4.20878354957718,39982.230876038186,-371.23087603818567,-0.9284896512882392,-3181.0949528268934,0.9706242254318008
2022-07-18,Monday,42574,40927.079866511645,1646.9201334883546,4.024035281432179,39810.03402050701,2763.9659794929903,6.9428877605811925,40913.0513630195,1660.9486369805018,4.0597036438152365,-1117.0458460046364,0.9996572317512535
2022-07-19,Tuesday,39667,40667.236613064524,-1000.2366130645241,-2.4595637578757783,42098.02585550363,-2431.025855503627,-5.774678992900591,41191.04406531657,-1524.0440653165715,-3.699940363006816,1430.789242439101,1.0128803306021479
2022-07-20,Wednesday,42237,40412.6560925583,1824.3439074416965,4.514288551743166,43106.144686597625,-869.144686597625,-2.016289540427993,40767.10129168224,1469.8987083177635,3.6056002554630213,2693.488594039319,1.0087706484402346
2022-07-21,Thursday,39086,40163.23796881533,-1077.2379688153305,-2.6821492073217548,40989.796473773,-1903.796473773,-4.644561909428189,40317.50073030179,-1231.500730301792,-3.0545066236613763,826.5585049576664,1.0038408945415764
2022-07-22,Friday,43099,39918.88190565804,3180.1180943419604,7.966450818581708,41228.17796824781,1870.8220317521918,4.537726680992353,40987.74753631324,2111.25246368676,5.150935561453551,1309.29606258977,1.0267759410992847
2022-07-23,Saturday,36769,39679.48756690872,-2910.4875669087196,-7.334992827215749,37730.04779907223,-961.0477990722284,-2.5471682521850934,38994.144880013664,-2225.144880013664,-5.706356394942143,-1949.4397678364924,0.9827280358462439
2022-07-24,Sunday,39813,39444.95461638975,368.04538361025334,0.9330607353705183,36263.85966356286,3549.1403364371436,9.786990048395877,38286.22852172583,1526.7714782741677,3.9877823886669557,-3181.0949528268934,0.9706242254318008
2022-07-25,Monday,39228,39215.1827179235,12.817282076503034,0.032684488986570066,38098.13687191886,1129.8631280811387,2.965665045195245,39201.740998419,26.2590015809983,0.06698427394348971,-1117.0458460046364,0.9996572317512535
2022-07-26,Tuesday,39171,38990.071535332376,180.9284646676242,0.4640372729341336,40420.86077777148,-1249.8607777714788,-3.0921181630521115,39492.276546908855,-321.2765469088554,-0.8135174140372579,1430.789242439101,1.0128803306021479
2022-07-27,Wednesday,38384,38769.52073243867,-385.520732438672,-0.994391277362644,41463.00932647799,-3079.0093264779935,-7.425918611536378,39109.55456897928,-725.554568979278,-1.8551849464293562,2693.488594039319,1.0087706484402346
2022-07-28,Thursday,40650,38553.42997306482,2096.57002693518,5.438089499170214,39379.98847802249,1270.0115219775107,3.225017505239468,38701.509631807414,1948.4903681925862,5.034662437537554,826.5585049576664,1.0038408945415764
2022-07-29,Friday,37791,38341.69892103311,-550.6989210331085,-1.4362924349474027,39650.99498362288,-1859.994983622877,-4.690916291989934,39368.3339929892,-1577.3339929892027,-4.006605901255811,1309.29606258977,1.0267759410992847
2022-07-30,Saturday,37353,38134.22724016597,-781.227240165972,-2.0486248095336306,36184.78747232948,1168.2125276705192,3.228463145082313,37475.57423424264,-122.57423424263834,-0.3270776679137269,-1949.4397678364924,0.9827280358462439
2022-07-31,Sunday,39250,37930.91501292244,1319.0849870775564,3.477598646455446,34749.82006009555,4500.179939904447,12.950225158351719,36816.665004337316,2433.3349956626844,6.609330300221426,-3181.0949528268934,0.9706242254318008
2022-08-01,Monday,36662,37731.676152277025,-1069.6761522770248,-2.8349552984607396,36614.63030627239,47.369693727610866,0.12937367749278092,37718.74293172004,-1056.7429317200367,-2.8016387864065213,-1117.0458460046364,0.9996572317512535
2022-08-02,Tuesday,34909,37536.44123914615,-2627.441239146152,-6.999707890278197,38967.230481585255,-4058.230481585255,-10.414469880026637,38019.92301193445,-3110.92301193445,-8.182349582764626,1430.789242439101,1.0128803306021479
2022-08-03,Wednesday,38381,37345.1418467702,1035.8581532297976,2.7737427199500218,40038.630440809524,-1657.6304408095239,-4.140077776286718,37672.68295685892,708.3170431410836,1.880187413124297,2693.488594039319,1.0087706484402346
2022-08-04,Thursday,37229,37157.70954838961,71.29045161038812,0.19185911208425868,37984.26805334728,-755.2680533472812,-1.9883706914834833,37300.4283921715,-71.42839217150322,-0.1914948306236997,826.5585049576664,1.0038408945415764
2022-08-05,Friday,37350,36974.0759172447,375.92408275530033,1.0167234026259178,38283.37197983447,-933.3719798344682,-2.4380610473030333,37964.091596205326,-614.0915962053259,-1.6175590416779708,1309.29606258977,1.0267759410992847
2022-08-06,Saturday,38841,36794.17252657593,2046.8274734240695,5.5629120941520664,34844.73275873944,3996.2672412605607,11.46878430358532,36158.664897629795,2682.3351023702053,7.418236016081536,-1949.4397678364924,0.9827280358462439
2022-08-07,Sunday,36223,36617.93094962374,-394.93094962374016,-1.078517926550949,33436.83599679685,2786.16400320315,8.332618563162066,35542.25086489371,680.7491351062927,1.9153236459165612,-3181.0949528268934,0.9706242254318008
2022-08-08,Monday,35516,36445.28275962845,-929.2827596284478,-2.5498025787245164,35328.23691362381,187.76308637618786,0.5314816214442329,36432.79047388186,-916.7904738818615,-2.5163882918578397,-1117.0458460046364,0.9996572317512535
2022-08-09,Tuesday,36223,36276.15952983037,-53.159529830372776,-0.14654122850755186,37706.948772269476,-1483.9487722694757,-3.9354782621944855,36743.408457550846,-520.4084575508459,-1.4163314711319355,1430.789242439101,1.0128803306021479
2022-08-10,Wednesday,37654,36110.49283347007,1543.5071665299329,4.274400722383074,38803.98142750939,-1149.9814275093886,-2.9635655548843496,36427.20527111604,1226.7947288839569,3.367798105161557,2693.488594039319,1.0087706484402346
2022-08-11,Thursday,37301,35948.214243787836,1352.7857562121644,3.7631514796202636,36774.772748745505,526.2272512544951,1.4309463034613754,36086.28754365622,1214.7124563437828,3.3661330633533764,826.5585049576664,1.0038408945415764
2022-08-12,Friday,34198,35789.2553340241,-1591.2553340240993,-4.446181735754993,37098.55139661387,-2900.551396613868,-7.8185031151340665,36747.54632683519,-2549.5463268351887,-6.938004252472667,1309.29606258977,1.0267759410992847
2022-08-13,Saturday,35276,35633.547677419236,-357.5476774192357,-1.0034018522545582,33684.107909582744,1591.8920904172555,4.725944040704075,35018.08631926369,257.9136807363102,0.7365156347633711,-1949.4397678364924,0.9827280358462439
2022-08-14,Sunday,31652,35481.02284721365,-3829.0228472136514,-10.791748771454449,32299.927894386758,-647.9278943867575,-2.005973191349934,34438.74031860478,-2786.7403186047814,-8.091876453156173,-3181.0949528268934,0.9706242254318008
2022-08-15,Monday,35376,35331.61241664775,44.38758335224702,0.1256313548014928,34214.56657064312,1161.4334293568827,3.3945583585250474,35319.50186173431,56.49813826569152,0.1599630099169164,-1117.0458460046364,0.9996572317512535
2022-08-16,Tuesday,35105,35185.247958961874,-80.24795896187425,-0.22807273961937408,36616.03720140098,-1511.0372014009772,-4.12670872352938,35638.44558499185,-533.4455849918522,-1.4968261837337207,1430.789242439101,1.0128803306021479
2022-08-17,Wednesday,35815,35041.86104739654,773.1389526034618,2.2063295997827796,37735.34964143586,-1920.3496414358597,-5.088993900104722,35349.2008913348,465.7991086651964,1.3177076056035495,2693.488594039319,1.0087706484402346
2022-08-18,Thursday,34938,34901.38325519202,36.61674480797956,0.1049148812820545,35727.94176014969,-789.9417601496898,-2.210991513176885,35035.435787630355,-97.43578763035475,-0.2781063955389861,826.5585049576664,1.0038408945415764
2022-08-19,Friday,33965,34763.74615558876,-798.7461555887567,-2.29764120360874,36073.042218178525,-2108.042218178525,-5.8438160148195255,35694.578175041286,-1729.5781750412862,-4.845492686759522,1309.29606258977,1.0267759410992847
2022-08-20,Saturday,38245,34628.88132182715,3616.1186781728466,10.44249349138965,32679.441553990662,5565.558446009338,17.03076362799626,34030.772524951884,4214.227475048116,12.383578633009813,-1949.4397678364924,0.9827280358462439
2022-08-21,Sunday,35617,34496.72032714756,1120.2796728524409,3.247496174211161,31315.625374320665,4301.374625679335,13.735553974299789,33483.35244747506,2133.6475525249407,6.372263816390454,-3181.0949528268934,0.9706242254318008
2022-08-22,Monday,35888,34367.19474479047,1520.8052552095323,4.4251655292291865,33250.14889878583,2637.851101214168,7.933351243760874,34355.41476163347,1532.5852383665333,4.460971433469793,-1117.0458460046364,0.9996572317512535
2022-08-23,Tuesday,33549,34240.23614799614,-691.2361479961401,-2.0187832379672233,35671.02539043524,-2122.025390435243,-5.948876902776781,34681.26170947794,-1132.2617094779416,-3.264765045063251,1430.789242439101,1.0128803306021479
2022-08-24,Wednesday,33700,34115.776110005056,-415.77611000505567,-1.218720947940334,36809.26470404438,-3109.264704044377,-8.446962277143097,34414.993588531666,-714.9935885316663,-2.077564206694864,2693.488594039319,1.0087706484402346
2022-08-25,Thursday,36737,33993.74620405759,2743.253795942408,8.069877851870782,34820.30470901526,1916.6952909847387,5.50453336638519,34124.312598300494,2612.687401699506,7.656381045547059,826.5585049576664,1.0038408945415764
2022-08-26,Friday,34716,33874.078003394156,841.9219966058445,2.485446235677572,35183.374065983924,-467.3740659839241,-1.328394670469629,34781.08832080561,-65.08832080561115,-0.1871371022242456,1309.29606258977,1.0267759410992847
2022-08-27,Saturday,31241,33756.703081255124,-2515.703081255124,-7.45245492487706,31807.263313418633,-566.2633134186326,-1.78029561310841,33173.6585156867,-1932.6585156867004,-5.825882950995024,-1949.4397678364924,0.9827280358462439
2022-08-28,Sunday,30214,33641.55301088089,-3427.553010880889,-10.188450603847851,30460.458058053995,-246.45805805399505,-0.8091081807905692,32653.30633350913,-2439.3063335091283,-7.470319570688893,-3181.0949528268934,0.9706242254318008
2022-08-29,Monday,34281,33528.55936551187,752.4406344881281,2.2441782430476365,32411.513519507236,1869.4864804927638,5.767970321310642,33517.06683993516,763.9331600648366,2.2792363177634023,-1117.0458460046364,0.9996572317512535
2022-08-30,Tuesday,33660,33417.65371838845,242.34628161154978,0.7252043595095247,34848.44296082755,-1188.4429608275532,-3.4103186824256637,33848.08414622939,-188.08414622939017,-0.5556714684849966,1430.789242439101,1.0128803306021479
2022-08-31,Wednesday,35343,33308.76764275099,2034.2323572490131,6.107197897763488,36002.25623679031,-659.2562367903083,-1.8311525601459993,33600.90713372302,1742.0928662769802,5.184660221653826,2693.488594039319,1.0087706484402346
2022-09-01,Thursday,31903,33201.83271183995,-1298.8327118399466,-3.911930775365831,34028.391216797616,-2125.391216797616,-6.245935058335781,33329.35744987318,-1426.3574498731832,-4.279582803294069,826.5585049576664,1.0038408945415764
2022-09-02,Friday,35724,33096.78049889568,2627.2195011043223,7.937991132376103,34406.076561485446,1317.9234385145537,3.830496151339302,33982.97794411006,1741.0220558899382,5.123218038022746,1309.29606258977,1.0267759410992847
2022-09-03,Saturday,31191,32993.54257715856,-1802.5425771585578,-5.463319293292436,31044.102809322067,146.8971906779334,0.4731887134255413,32423.67929246045,-1232.6792924604488,-3.801787210333919,-1949.4397678364924,0.9827280358462439
2022-09-04,Sunday,32018,32892.05051986899,-874.0505198689934,-2.6573305891677643,29710.9555670421,2307.0444329579004,7.764962078557544,31925.821058711503,92.1789412884973,0.28872849070656775,-3181.0949528268934,0.9706242254318008
2022-09-05,Monday,32733,32792.23590026742,-59.23590026742022,-0.1806400162757342,31675.190054262785,1057.8099457372155,3.3395535872873396,32780.99576299541,-47.99576299540786,-0.1464133772580134,-1117.0458460046364,0.9996572317512535
2022-09-06,Tuesday,32734,32694.03029159423,39.96970840576978,0.12225384282477453,34124.81953403333,-1390.8195340333332,-4.075683191954297,33115.1402104666,-381.14021046659764,-1.150954542376154,1430.789242439101,1.0128803306021479
2022-09-07,Wednesday,30992,32597.365267089743,-1605.3652670897427,-4.92483135963911,35290.853861129064,-4298.853861129064,-12.181212384504008,32883.265297925296,-1891.2652979252962,-5.751452238061717,2693.488594039319,1.0087706484402346
2022-09-08,Thursday,31962,32502.172399994422,-540.1723999944224,-1.6619578326847937,33328.73090495209,-1366.7309049520918,-4.100758918333186,32627.00981655494,-665.0098165549389,-2.0382187037486745,826.5585049576664,1.0038408945415764
2022-09-09,Friday,32172,32408.38326354866,-236.3832635486615,-0.7293892497702397,33717.67932613843,-1545.67932613843,-4.584180634698062,33276.148224936485,-1104.1482249364853,-3.318137115728612,1309.29606258977,1.0267759410992847
2022-09-10,Saturday,29237,32315.92943099281,-3078.929430992808,-9.527590526422985,30366.489663156317,-1129.489663156317,-3.719526608723324,31757.76985626539,-2520.7698562653895,-7.9374901565012586,-1949.4397678364924,0.9827280358462439
2022-09-11,Sunday,27887,32224.7424755673,-4337.742475567298,-13.460906565370262,29043.647522740404,-1156.6475227404044,-3.9824458062121164,31278.115705086762,-3391.1157050867623,-10.841815846775146,-3181.0949528268934,0.9706242254318008
2022-09-12,Monday,29147,32134.75397051251,-2987.753970512509,-9.297578482331408,31017.708124507873,-1870.7081245078734,-6.031097194540236,32123.73919717014,-2976.73919717014,-9.266477911862665,-1117.0458460046364,0.9996572317512535
2022-09-13,Tuesday,29497,32045.895489068847,-2548.8954890688474,-7.953890662653816,33476.68473150795,-3979.6847315079503,-11.887929654403045,32458.657217409935,-2961.6572174099347,-9.124398454232367,1430.789242439101,1.0128803306021479
